a	her	(cl:pron;sing;fem;)/(sing;fem;)		the	(cl:art;sing;fem)/(sing)
banheiro	bathroom	(cl:subst;masc;)/
banho	bath	(cl:subst;masc;)/
bar	bar	(cl:subst;masc;)/
barata	cockroach	(cl:subst;fem;)/
barato	cheap	(cl:adj;)/
barca	ferry	(cl:subst;)/
barco	boat	(cl:subst;masc;)/
barrar	bar	(cl:vb;)/
barriga	belly	(cl:subst;fem;)/
barulhento	loud	(cl:adj;)/
base	base	(cl:subst;fem;)/		basis	(cl:subst;sing;)/(sing;)
bastante	enough	(cl:adj;)/(adv;)		plenty	(cl:adv;)/		enough	(cl:pron;sing;)/(sing;)
batata	potato	(cl:subst;fem;)/
bater	hit	(cl:vb;)/		pound	(cl:vb;)/
bateria	battery	(cl:subst;fem;)/
baía	bay	(cl:subst;fem;)/
beber	drink	(cl:vb;)/
bebida	drink	(cl:subst;fem;)/
bebê	baby	(cl:subst;)/
beijo	kiss	(cl:subst;masc;)/
beleza	beauty	(cl:subst;fem;)/
belo	beautiful	(cl:adj;)/
bem	quite	(cl:adv;)/		well	(cl:adv;)/		good	(cl:subst;)/
bem estar	welfare	(cl:subst;)/
beneficiar	benefit	(cl:vb;)/		benefit	(cl:vb;)/
benefício	benefit	(cl:subst;masc;)/
beringela	eggplant	(cl:subst;fem;)/
besouro	beetle	(cl:subst;masc;)/
bexiga	bladder	(cl:subst;fem;)/
biblioteca	library	(cl:subst;fem;)/
bicicleta	bicycle	(cl:subst;fem;)/
bilhão	billion	(cl:num;plu;)/(plu;)
bilíngue	bilingual	(cl:adj;)/
biologia	biology	(cl:subst;fem;)/
bisavó	great-grandmother	(cl:subst;fem;)/
bisneto	great-grandson	(cl:subst;)/
boca	mouth	(cl:subst;fem;)/
bola	ball	(cl:subst;fem;)/
boletim	bulletin	(cl:subst;)/
bolo	cake	(cl:subst;masc;)/
bolsa	bag	(cl:subst;fem;)/
bom	good	(cl:adj;)/
bonito	beautiful	(cl:adj;)/
borboleta	butterfly	(cl:subst;fem;)/
borda	border	(cl:subst;fem;)/		edge	(cl:subst;fem;)/
bordo	maple	(cl:subst;)/
borrifar	spray	(cl:vb;)/
botão	button	(cl:subst;masc;)/
branco	white	(cl:adj;)/
branqueamento	bleach	(cl:subst;)/
branquear	bleach	(cl:vb;)/
bravio	feral	(cl:adj;)/
braço	arm	(cl:subst;masc;)/
bretanha	Britain	(cl:pron;sing;)/(sing;)
briga	fight	(cl:subst;)/
brigada de incêndio	fire brigade	(cl:subst;)/
brilhante	bright	(cl:adj;)/
brilhar	shine	(cl:vb;)/
brim	jean	(cl:subst;)/
brincar	play	(cl:vb;)/
brinquedo	toy	(cl:subst;masc;)/
britânico	british	(cl:adj/subst;)/
buraco	hole	(cl:subst;masc;)/
burro	donkey	(cl:subst;masc;)/
busca	search	(cl:subst;fem;)/
buscar	look for	(cl:vb;)/
básico	basic	(cl:adj;)/
búlgaro	bulgarian	(cl:adj/subst;)/
cabelo	hair	(cl:subst;masc;)/
caber	fit	(cl:vb;)/
cabeça	head	(cl:subst;fem;)/
cabo	cable	(cl:subst;masc;)/
cabra	goat	(cl:subst;fem;)/
cacho	vine	(cl:subst;masc;)/
cachorro	dog	(cl:subst;masc;)/
cada	each	(cl:art;sing;)/(sing;)
cada um	each	(cl:pron;sing;)/(sing;)		either	(cl:pron;sing;)/(sing;)
cadeia	jail	(cl:subst;fem;)/
cadeira	chair	(cl:subst;fem;)/
cadeira de rodas	wheelchair	(cl:subst;)/
café	coffee	(cl:subst;masc;)/
caimento	fit	(cl:subst;sing;)/(sing;)
cair	fall	(cl:vb;)/
caixa	box	(cl:subst;fem;)/		cashier	(cl:subst;)/
caixa de correio	mailbox	(cl:subst;)/
caixa eletrônico	ATM	(cl:subst;)/
calcanhar	heel	(cl:subst;masc;)/
calcular	calculate	(cl:vb;)/
calmo	calm	(cl:adj;)/
calor	heat	(cl:subst;masc;)/
cama	bed	(cl:subst;fem;)/
camarão	shrimp	(cl:subst;fem;)/
caminhar	walk	(cl:vb;)/		hike	(cl:vb;)/
caminho	way	(cl:subst;masc;)/		path	(cl:subst;masc;)/
campainha	bell	(cl:subst;fem;)/
campanha	campaign	(cl:subst;)/
campo	field	(cl:subst;masc;)/
campo de batalha	battlefield	(cl:subst;)/
camundongo	mouse	(cl:subst;masc;)/
canadense	canadian	(cl:adj/subst;)/
cancelar	cancel	(cl:vb;)/
caneta	pen	(cl:subst;fem;)/
canil	kennel	(cl:subst;)/
cansado	tired	(cl:adj;)/
cantar	sing	(cl:vb;)/
canto	corner	(cl:subst;)/
canção	song	(cl:subst;fem;)/
capacidade	ability	(cl:subst;fem;)/
capaz	able	(cl:adj;)/
capela	chapel	(cl:subst;fem;)/
capital	capital	(cl:subst;fem;)/		capital	(cl:adj;)/
característica	trait	(cl:subst;fem;)/
características	features	(cl:subst;fem;plu;)/(plu)
carne	meat	(cl:subst;fem;)/
carne de boi	beef	(cl:subst;fem;)/
carne de cordeiro	lamb	(cl:subst;)/
carne de frango	chicken	(cl:subst;)/
carne de porco	pork	(cl:subst;)/
carneiro	sheep	(cl:subst;masc;)/
caro	expensive	(cl:adj;)/
carro	car	(cl:subst;masc;)/
carro de aluguel	rental car	(cl:subst;)/
carta	letter	(cl:subst;fem;)/
carta patente	charter	(cl:subst;)/
cartão	card	(cl:subst;masc;)/
cartão postal	postcard	(cl:subst;)/
carvão	carbon	(cl:subst;masc;)/
caráter	character	(cl:subst;masc;)/
casa	house	(cl:subst;fem;)/(fem;)		household	(cl:subst;fem;)/
casaco	coat	(cl:subst;masc;)/
casado	married	(cl:adj;)/
casar	marry	(cl:vb;)/
caso	case	(cl:subst;masc;)/
caso contrário	otherwise	(cl:conj;)/
castelo	castle	(cl:subst;masc;)/
castração	neutering	(cl:vb;)/
categoria	category	(cl:subst;fem;)/
católico	catholic	(cl:adj;)/
cauda	tail	(cl:subst;fem;)/
causa	cause	(cl:subst;fem;)/
causar	cause	(cl:vb;)/
cavalariço	groom	(cl:subst;)/
cavaleiro	knight	(cl:subst;masc;)/
cavalheiro	gentleman	(cl:subst;masc;)/
cavalo	horse	(cl:subst;masc;)/
cebola	onion	(cl:subst;fem;)/
cedo	early	(cl:adj/adv;)/
